chr	start	end	score
6	44450000	45400000	-1.046287466189
6	45400000	45950000	-0.281356233651
6	45950000	47050000	-0.626566561723
6	47050000	47800000	-0.388064205824
6	47800000	48050000	-0.764187802714
6	48050000	48800000	-0.12122075944
6	48800000	49400000	-0.171562084968
6	49400000	50100000	-0.728563742309
6	50100000	50800000	-0.54293509262
6	50800000	51550000	-0.581074772674
6	51550000	52050000	-0.052387398279
6	52050000	52400000	-0.872886890253
6	52400000	52650000	-0.543012256658
6	52650000	53050000	-0.517883951343
6	53050000	53950000	-0.660846901699
6	53950000	54700000	-0.852547304586
6	54700000	55250000	-0.143434852468
6	55250000	55950000	-0.733813502281
6	55950000	56300000	-0.646990330185
6	56300000	56600000	-0.819070908329
6	56600000	62950000	-0.623992390369
6	62950000	63300000	-0.344357250781
6	63300000	63850000	-0.914352135445
6	63850000	68300000	-1.07868612409
6	68300000	69700000	-0.473625643775
6	69700000	70200000	-0.472897870466
6	70200000	71050000	-1.033223899278
6	71050000	71550000	-0.495215755335
6	71550000	72100000	-0.629838495993
6	72100000	72400000	-0.450625660897
6	72400000	74400000	-0.567775576733
6	74400000	75200000	-0.091737938366
6	75200000	75900000	-1.061692493694
6	75900000	76650000	-1.231596841535
6	76650000	77450000	0.195316466739
6	77450000	78850000	-0.457089310882
6	78850000	80150000	-0.774782661277
6	80150000	81750000	-0.813261098884
6	81750000	82250000	-0.282799133845
6	82250000	83050000	-1.00637947522
6	83050000	83550000	-0.695311165813
6	83550000	83850000	-0.653068849767
6	83850000	84250000	-0.248945287895
6	84250000	85000000	-0.417058741719
6	85000000	85350000	0.015079768468
6	85350000	85700000	-0.668387496449
6	85700000	86200000	-0.987876885603
6	86200000	87050000	0.340453615918
6	87050000	87850000	-0.895680004518
6	87850000	88950000	-0.441282569214
6	88950000	89350000	-1.010195987114
6	89350000	89900000	-0.420671600041
6	89900000	90600000	-0.735948792246
6	90600000	90950000	-0.92496436119
6	90950000	92800000	-0.43890307485
6	92800000	93450000	-0.629508821861
6	93450000	95400000	-0.403786315591
6	95400000	95950000	-0.610851208484
6	95950000	96500000	0.010494663126
6	96500000	97100000	-0.365472707588
6	97100000	97450000	-0.558046345975
6	97450000	98050000	-0.412071290147
6	98050000	98850000	-0.029803582202
6	98850000	99850000	-0.652262712022
6	99850000	100700000	-0.584391271568
6	100700000	101100000	-0.733697699396
6	101100000	101400000	-0.444641348782
6	101400000	103800000	-0.283319366122
6	103800000	104550000	-0.069046196025
6	104550000	105450000	-0.684758658694
6	105450000	106300000	-0.630000939837
6	106300000	107100000	-0.627798892172
6	107100000	107950000	-0.708730633738
6	107950000	108550000	-0.537363330303
6	108550000	109100000	-0.67425306581
6	109100000	110050000	-0.548950164638
6	110050000	110400000	-0.134393219287
6	110400000	111000000	-0.706312665317
6	111000000	111250000	-0.541458701625
6	111250000	111650000	-0.45650800746
6	111650000	112050000	-0.296871560368
6	112050000	112800000	-0.534958278084
6	112800000	113950000	-0.077528641501
6	113950000	114750000	-1.25851334
6	114750000	115550000	0.097748163348
6	115550000	117350000	0.115592979553
6	117350000	117850000	-0.233265776124
6	117850000	118900000	-0.262183521908
6	118900000	119150000	-0.921789973607
6	119150000	119750000	-0.962061313978
6	119750000	120400000	-0.638889181022
6	120400000	121400000	-0.179345253375
6	121400000	122400000	-0.934024822801
6	122400000	122850000	-0.822626835149
6	122850000	123400000	-0.73543107101
6	123400000	123750000	-0.615492464089
6	123750000	124850000	-0.404729987113
6	124850000	125300000	-1.090416043623
6	125300000	126000000	-0.857220121755
6	126000000	126700000	-0.944416583826
6	126700000	128750000	0.056466990006
6	128750000	130050000	-0.720417940156
6	130050000	130850000	-0.674174840751
6	130850000	131150000	-0.721374188854
6	131150000	131650000	-0.453788805639
6	131650000	132500000	-1.010107437293
6	132500000	133550000	-0.453337580835
6	133550000	134150000	-0.70282885198
6	134150000	135500000	-1.104619804669
6	135500000	136250000	-0.923164407862
6	136250000	136600000	-0.790005200199
6	136600000	137650000	-0.660789622575
6	137650000	138100000	-0.893476295706
6	138100000	138800000	-0.608200459386
6	138800000	139400000	-0.626974222586
6	139400000	140050000	-0.836122902812
6	140050000	140450000	-0.117522161553
6	140450000	140900000	-0.115828913997
6	140900000	141600000	-0.219697060267
6	141600000	142150000	-0.660398466646
6	142150000	142450000	-0.651881194339
6	142450000	143550000	-0.594995836602
6	143550000	144100000	-0.961811721223
6	144100000	144550000	-0.670149817908
6	144550000	145200000	-0.821508577837
6	145200000	145750000	-0.140323988925
6	145750000	146800000	-0.659685722079
6	146800000	148150000	-0.819723813952
6	148150000	148550000	-0.809073242682
6	148550000	149000000	-0.889155606988
6	149000000	149550000	-0.620834869619
6	149550000	150050000	-0.799800781982
6	150050000	150400000	-0.270394738705
6	150400000	150850000	-0.539303770694
6	150850000	151400000	-0.86137607305
6	151400000	153000000	-1.172907447077
6	153000000	154650000	-0.748823304252
6	154650000	155300000	-0.533411765548
6	155300000	157300000	-1.144699875114
6	157300000	157650000	-0.855940373465
6	157650000	158150000	-0.298976084858
6	158150000	158650000	-0.777532754562
6	158650000	159700000	-0.5844126491
6	159700000	160700000	-0.78097626424
6	160700000	161400000	-0.507218385928
6	161400000	162850000	-0.867870701221
6	162850000	164100000	-0.589874805925
6	164100000	164950000	-0.610447981266
6	164950000	165250000	-0.307558502627
6	165250000	165850000	-0.5950120469
6	165850000	166150000	-0.202739009838
6	166150000	166750000	-0.632192726474
6	166750000	167150000	-0.31181370382
6	167150000	167400000	-0.409007365499
6	167400000	167900000	-0.142021159881
6	167900000	168400000	-0.324503340682
6	168400000	168900000	-0.13326937247100001
6	168900000	169700000	-0.797175936216
7	1200000	1550000	-0.674276170369
7	1550000	2400000	-0.949226593461
7	2400000	2850000	-0.806915743743
7	2850000	3300000	-1.057838178554
7	3300000	3900000	-0.646204200414
7	3900000	4600000	-0.514175661852
7	4600000	5200000	-0.989875867091
7	5200000	5800000	-0.805177163731
7	5800000	6450000	-0.91441724831
7	6450000	6950000	-1.048204957385
7	6950000	7600000	-1.000523521456
7	7600000	8400000	-0.62445917093
7	8400000	9600000	-1.010325355898
7	9600000	10150000	0.035570445145
7	10150000	10400000	-0.057128910587
7	10400000	10950000	0.025804600481
7	10950000	11350000	-0.635610647194
7	11350000	11850000	-1.052838243369
7	11850000	13250000	-0.2093016797
7	13250000	13750000	-0.809732526162
7	13750000	14700000	-0.220472688314
7	14700000	15000000	-0.899726747856
7	15000000	15300000	-0.137996873883
7	15300000	16100000	-0.277999598906
7	16100000	16650000	-0.559319714038
7	16650000	16950000	-0.599823444562
7	16950000	17700000	-0.616967777516
7	17700000	18350000	-0.664775404558
7	18350000	18650000	-0.678537664562
7	18650000	19100000	-0.557607251243
7	19100000	19700000	-0.175962365047
7	19700000	20700000	-0.906307863399
7	20700000	21250000	-0.631981368233
7	21250000	22100000	-0.163151148913
7	22100000	22500000	-0.580485462699
7	22500000	23100000	-0.851338887235
7	23100000	23550000	-0.463258700862
7	23550000	23750000	-0.478220489913
7	23750000	24300000	-0.25158327463
7	24300000	24700000	-0.150614249421
7	24700000	25150000	-0.694283364817
7	25150000	25850000	-0.9810782398
7	25850000	26700000	-0.998496576267
7	26700000	27150000	-0.480756352275
7	27150000	27600000	-1.126541474116
7	27600000	28100000	-0.199971108901
7	28100000	28900000	-0.788530268237
7	28900000	29600000	-0.727870665974
7	29600000	30750000	-0.457229614859
7	30750000	31150000	-0.499451618998
7	31150000	31750000	-0.649144382217
7	31750000	32200000	-0.577235701233
7	32200000	32500000	-0.394990622368
7	32500000	33150000	-0.897055637819
7	33150000	34100000	-0.961457351674
7	34100000	34750000	-0.392252457721
7	34750000	35050000	-0.148155456607
7	35050000	35700000	-0.655874526239
7	35700000	35950000	-0.56355673447
7	35950000	36400000	-0.579312775837
7	36400000	37200000	-0.959019777533
7	37200000	37850000	-0.745628303615
7	37850000	38400000	-0.486635041094
7	38400000	38750000	-0.823304506459
7	38750000	39550000	-0.539253882168
7	39550000	40150000	-0.981276919424
7	40150000	40700000	-0.920978467723
7	40700000	41000000	-0.156474564694
7	41000000	41700000	-0.29811488001499997
7	41700000	42900000	-0.961736057851
7	42900000	43450000	-0.986928133653
7	43450000	44000000	-0.333855482523
7	44000000	44550000	-0.912985474255
7	44550000	44850000	-0.679722425014
7	44850000	45150000	-0.223678473099
7	45150000	45900000	-0.794315178702
7	45900000	46350000	-0.912872016492
7	46350000	47250000	-0.383611388372
7	47250000	48850000	-1.013198208522
7	48850000	50100000	-0.218873006198
7	50100000	50450000	-0.644327167866
7	50450000	50700000	-0.298499081045
7	50700000	51150000	-0.202189110574
7	51150000	51400000	-0.673886484056
7	51400000	52300000	-0.918603288304
7	52300000	53350000	0.026750066762
7	53350000	54750000	-0.2133160224
7	54750000	55250000	-0.974441119397
7	55250000	55600000	-0.474104139481
7	55600000	56100000	-0.554660944993
7	56100000	57300000	-0.685187419482
7	57300000	57550000	0.025206193084
7	57550000	60900000	0.129192319778
7	60900000	62150000	-1.689543720364
7	62150000	62500000	-1.222487736047
7	62500000	64650000	-1.709627087302
7	64650000	65000000	-0.267251122404
7	65000000	65550000	-0.20386353609
7	65550000	66000000	-0.416995917382
7	66000000	67000000	-0.557515582968
7	67000000	67350000	-0.540391751191
7	67350000	68150000	-0.904703138057
7	68150000	70200000	-0.218759705954
7	70200000	70750000	-0.572461902648
7	70750000	71750000	-0.937241040568
7	71750000	73000000	-0.946343218314
7	73000000	74400000	-1.626669860265
7	74400000	75400000	-0.319467868823
7	75400000	76350000	-1.717419790403
7	76350000	77350000	-0.90058287335
7	77350000	78600000	-0.599648277865
7	78600000	78900000	-0.166250136078
7	78900000	79300000	-0.119897504756
7	79300000	80050000	-0.490438234633
7	80050000	80400000	-0.858691307659
7	80400000	80700000	-0.378389985858
7	80700000	81500000	-0.827781878419
7	81500000	82050000	-1.025721689281
7	82050000	82750000	-0.492810544678
7	82750000	83350000	-0.966150047664
7	83350000	85050000	-0.478747953937
7	85050000	85850000	-0.85486044046
7	85850000	86500000	-0.709867674416
7	86500000	86900000	-0.137965986078
7	86900000	87250000	-0.629168939537
7	87250000	87500000	-0.351195292494
7	87500000	88200000	-0.260709974296
7	88200000	88800000	-0.844561754519
7	88800000	89650000	-0.068228842780000007
7	89650000	90150000	0.080412409361
7	90150000	90450000	-0.945662359896
7	90450000	91050000	-0.569587271651
7	91050000	91850000	-0.698346115454
7	91850000	92550000	-0.743968963186
7	92550000	93600000	-0.77631904886
7	93600000	95200000	-0.328248901356
7	95200000	95700000	-0.352530000378
7	95700000	97050000	-0.848283597467
7	97050000	97850000	-0.800099580881
7	97850000	98250000	-0.847643155361
7	98250000	98850000	-0.608863953093
7	98850000	100100000	-0.757832470038
7	100100000	100400000	-0.426373793935
7	100400000	100900000	-0.344380518952
7	100900000	101300000	-0.356688782904
7	101300000	101550000	-0.278683014143
7	101550000	102550000	-0.492414631855
7	102550000	103100000	-1.28357915573
7	103100000	104200000	-0.634108005792
7	104200000	104900000	-0.55562469901
7	104900000	105600000	-0.980906601978
7	105600000	106800000	-0.517251576017
7	106800000	107150000	-0.422358361594
7	107150000	107900000	-0.573159654277
7	107900000	108600000	-0.510510481571
7	108600000	109850000	-0.960183881067
7	109850000	110350000	-0.128002320353
7	110350000	110600000	-0.009768653096
7	110600000	111100000	0.055485964216
7	111100000	111750000	-0.294614113056
7	111750000	112500000	-0.845624980475
7	112500000	112950000	-0.856875012635
7	112950000	113750000	-0.310201401331
7	113750000	114050000	-0.577180938155
7	114050000	114400000	-0.208514692696
7	114400000	114700000	0.074271674563
7	114700000	115850000	-0.043313753369
7	115850000	116150000	-0.308290842177
7	116150000	116850000	-0.712696286497
7	116850000	117150000	-0.487839177425
7	117150000	117700000	-0.295396146746
7	117700000	118200000	-0.085276229285
7	118200000	118900000	-0.806745918514
7	118900000	119250000	0.001811811536
7	119250000	119650000	-0.244434708854
7	119650000	120750000	-0.222993111188
7	120750000	121100000	-0.495539674603
7	121100000	121550000	-0.354810528313
7	121550000	122000000	-0.169670808495
7	122000000	122550000	-0.601144506703
7	122550000	123550000	-0.206317461913
7	123550000	124850000	-0.564095549758
7	124850000	125700000	-0.637752944754
7	125700000	126800000	0.023962398404
7	126800000	127600000	-0.308518108339
7	127600000	128900000	-0.683557983823
7	128900000	129200000	-0.244201077591
7	129200000	129650000	-0.190616257319
7	129650000	130050000	-0.028583379939
7	130050000	130850000	-0.771405189485
7	130850000	132300000	-0.883464629706
7	132300000	132600000	-0.134155393992
7	132600000	134400000	-0.365778360295
7	134400000	134650000	-0.572602783167
7	134650000	135250000	-0.353913822112
7	135250000	135700000	-0.589062097835
7	135700000	136050000	-0.56242900759
7	136050000	136900000	-0.195073534491
7	136900000	137150000	0.10516992298
7	137150000	137600000	0.082384209792
7	137600000	137900000	-0.696072281289
7	137900000	139350000	-0.40266721631
7	139350000	140000000	-0.481392703303
7	140000000	140700000	-0.40748248651
7	140700000	141750000	-0.457681094486
7	141750000	142300000	-0.56574111694
7	142300000	143250000	-0.595603424218
7	143250000	145000000	-0.511214899224
7	145000000	146100000	-0.235277944481
7	146100000	146900000	-0.471720722882
7	146900000	147250000	-0.081660294684
7	147250000	148250000	0.467464062189
7	148250000	148550000	-0.547106684869
7	148550000	149000000	0.227137987703
7	149000000	150450000	-0.214322078348
7	150450000	150750000	-0.044723368993
7	150750000	152050000	0.307792730043
7	152050000	152800000	-0.03670442023
7	152800000	154050000	-0.694038965747
7	154050000	154850000	-0.221233376203
7	154850000	155350000	-0.335143360515
7	155350000	155800000	0.380822112414
7	155800000	156900000	-0.765494289717
7	156900000	157400000	-0.239056212133
7	157400000	157900000	-0.662991996683
7	157900000	158350000	-0.110538861872
8	1850000	2850000	-0.64070285702
8	2850000	3200000	0.404573325798
8	3200000	3600000	0.426651566288
8	3600000	5050000	0.247038786183
8	5050000	6400000	0.121446053972
8	6400000	6800000	-0.121707358704
8	6800000	8750000	-0.079663062936
8	8750000	9000000	-0.081599626392
8	9000000	9350000	-0.142320656846
8	9350000	9850000	-0.064896868915
8	9850000	10550000	-0.171994687892
8	10550000	10850000	-0.265993675288
8	10850000	11300000	-0.152588638454
8	11300000	12000000	-0.216658992348
8	12000000	13050000	-0.478823312962
8	13050000	13700000	-0.075103967046
8	13700000	14300000	-0.432363876639
8	14300000	14850000	0.043828020544
8	14850000	15400000	-0.2465577367
8	15400000	15750000	-0.170881653601
8	15750000	16100000	-0.106343469366
8	16100000	16800000	0.071182619732
8	16800000	17150000	-0.410720161227
8	17150000	17950000	-0.505696826824
8	17950000	18900000	-0.540973809341
8	18900000	19350000	-0.494094798481
8	19350000	19800000	-0.410158774294
8	19800000	20150000	-0.154676594567
8	20150000	20400000	-0.592706116312
8	20400000	21050000	-0.550128045413
8	21050000	21250000	-0.061788400671
8	21250000	21900000	0.053793372167
8	21900000	23000000	-0.537515245367
8	23000000	23450000	-0.353144871778
8	23450000	23750000	-0.417098493661
8	23750000	24200000	-0.160819460183
8	24200000	24450000	-0.153517837466
8	24450000	25150000	-0.288386367254
8	25150000	25500000	-0.275884147681
8	25500000	26100000	-0.51310830767
8	26100000	26650000	-0.358750459876
8	26650000	27250000	-0.492752941806
8	27250000	27800000	-0.543765579216
8	27800000	28350000	-0.363267907234
8	28350000	28800000	-0.286078372736
8	28800000	29300000	-0.2109316477
8	29300000	30150000	-0.464843011106
8	30150000	30650000	-0.537401466027
8	30650000	31200000	-0.483458604395
8	31200000	31600000	-0.542086050258
8	31600000	32200000	-0.053685313479
8	32200000	32550000	-0.394610541763
8	32550000	33100000	-0.639806933705
8	33100000	33600000	-0.042574610924
8	33600000	34900000	-0.51297226527
8	34900000	36150000	-0.501564084981
8	36150000	36800000	-0.218977193595
8	36800000	37150000	-0.645301219593
8	37150000	37750000	-0.09674071507
8	37750000	38150000	-0.480682753721
8	38150000	38400000	-0.237868813646
8	38400000	38750000	-0.216007531846
8	38750000	39050000	-0.542743060504
8	39050000	39900000	-0.411626411272
8	39900000	40250000	-0.44055192392
8	40250000	41000000	-0.303503563426
8	41000000	42400000	-0.414473270498
8	42400000	47200000	-0.322341427773
8	47200000	47750000	-0.248009841298
8	47750000	48950000	-0.441194682788
8	48950000	49300000	-0.747382221927
8	49300000	50750000	-0.115423062973
8	50750000	51550000	-0.028125458314
8	51550000	52950000	-0.238013609111
8	52950000	53850000	-0.634557285779
8	53850000	54150000	-0.402813381733
8	54150000	54550000	-0.501409597554
8	54550000	55800000	-0.244358041375
8	55800000	56200000	-0.232144524703
8	56200000	56950000	-0.452427458659
8	56950000	57400000	-0.293064574974
8	57400000	58000000	-0.350483650528
8	58000000	58400000	-0.010365337447
8	58400000	58700000	-0.478250840871
8	58700000	59950000	-0.579719389895
8	59950000	60400000	-0.266542230102
8	60400000	61100000	-0.552892749599
8	61100000	61800000	-0.556784019886
8	61800000	64500000	-0.649401877664
8	64500000	65600000	-0.67730260399
8	65600000	66050000	-0.545454989787
8	66050000	66450000	-0.160782916448
8	66450000	66650000	-0.57166792504
8	66650000	67800000	-0.402294852259
8	67800000	68550000	-0.201581019232
8	68550000	69100000	-0.42422010276
8	69100000	69650000	0.114546858105
8	69650000	70150000	-0.707243219207
8	70150000	71800000	-0.236806945718
8	71800000	72300000	-0.60511843584
8	72300000	72950000	-0.377646268978
8	72950000	73300000	-0.192672190707
8	73300000	73650000	-0.359045785449
8	73650000	74350000	-0.39729696001
8	74350000	74900000	-0.516839323749
8	74900000	75300000	-0.17190869239
8	75300000	75650000	-0.140957766753
8	75650000	76350000	-0.369830731531
8	76350000	76700000	-0.416305380077
8	76700000	77000000	-0.152479317199
8	77000000	77400000	-0.050153813004
8	77400000	78450000	-0.224156268156
8	78450000	78950000	-0.614629914347
8	78950000	79650000	-0.19748437207
8	79650000	80050000	-0.691509856151
8	80050000	80600000	-0.565871256265
8	80600000	81000000	-0.434634775208
8	81000000	81250000	-0.537063768104
8	81250000	81700000	-0.61569960238
8	81700000	82300000	-0.71979642454
8	82300000	83100000	-0.275498467862
8	83100000	83850000	-0.09443604903
8	83850000	84600000	-0.27176507398
8	84600000	85700000	-0.739441311358
8	85700000	86550000	-0.488562878326
8	86550000	86850000	-0.654665762803
8	86850000	87600000	-0.458586921156
8	87600000	88300000	-0.30028676278600003
8	88300000	88700000	-0.615695640287
8	88700000	89200000	-0.291275026394
8	89200000	89700000	-0.357996606442
8	89700000	90000000	-0.769930648555
8	90000000	90600000	-0.638542053598
8	90600000	91000000	-0.300732467886
8	91000000	91450000	-0.531192720007
8	91450000	92050000	-0.464107990059
8	92050000	92800000	-0.400116935861
8	92800000	93700000	-0.372029973615
8	93700000	94000000	-0.342482634592
8	94000000	94400000	0.111904563589
8	94400000	94800000	-0.102903671675
8	94800000	95250000	0.017368386108
8	95250000	96250000	-0.339510975593
8	96250000	97200000	-0.623568119678
8	97200000	97600000	0.216507730177
8	97600000	98150000	-0.348150554035
8	98150000	98550000	-0.458602654046
8	98550000	99000000	-0.332357425377
8	99000000	99850000	-0.330608973815
8	99850000	100150000	-0.341126610702
8	100150000	100550000	-0.773899086433
8	100550000	100850000	-0.468595049392
8	100850000	101300000	-0.327716634236
8	101300000	101650000	-0.636968692642
8	101650000	102200000	-0.138557156149
8	102200000	102850000	-0.810216240395
8	102850000	103500000	-0.607092905472
8	103500000	104500000	-0.512892609461
8	104500000	104800000	-0.478059066119
8	104800000	105800000	-0.565704129909
8	105800000	106600000	-0.698144737735
8	106600000	107800000	-0.581415590696
8	107800000	108750000	-0.459180744655
8	108750000	109350000	-0.42747495962
8	109350000	109750000	-0.472405291492
8	109750000	110050000	-0.413701456935
8	110050000	110850000	-0.248390951239
8	110850000	111400000	-0.34277770556
8	111400000	111900000	-0.129881388831
8	111900000	112750000	-0.434798578435
8	112750000	113450000	-0.416268856246
8	113450000	114100000	-0.389400754113
8	114100000	114450000	-0.030914327176
8	114450000	115100000	-0.246199711187
8	115100000	115400000	-0.126106499564
8	115400000	117300000	-0.26269928224
8	117300000	117850000	-0.622139415712
8	117850000	118100000	-0.362623858216
8	118100000	118450000	-0.404839527731
8	118450000	118750000	-0.433662336769
8	118750000	119050000	-0.540993817114
8	119050000	119850000	-0.398819279252
8	119850000	120450000	-0.753017808059
8	120450000	120950000	-0.438570978292
8	120950000	121250000	-0.771196646559
8	121250000	122650000	-0.427767320113
8	122650000	123750000	-0.82720638386
8	123750000	124450000	-0.611615137174
8	124450000	125100000	-0.888067594996
8	125100000	125700000	-0.737713906882
8	125700000	126800000	-0.815229960841
8	126800000	127200000	-0.838997697593
8	127200000	127750000	-0.339063611042
8	127750000	129750000	-0.726820170507
8	129750000	130700000	-0.849155960856
8	130700000	131850000	-0.655087603311
8	131850000	132850000	-0.650512233809
8	132850000	133200000	-0.569002288814
8	133200000	133500000	-0.393706055875
8	133500000	134900000	-0.722655650736
8	134900000	135450000	-0.837885393952
8	135450000	136100000	-0.499912284348
8	136100000	136750000	-0.196602255347
8	136750000	137300000	-0.537036799747
8	137300000	137850000	-0.315425943354
8	137850000	138150000	-0.377304807267
8	138150000	138700000	-0.497004259901
8	138700000	138950000	-0.761526758147
8	138950000	139650000	-0.416625251809
8	139650000	140450000	-0.211064665396
8	140450000	140650000	-0.719366768566
8	140650000	141400000	-0.650344524631
8	141400000	142450000	-0.657439489439
8	142450000	143300000	-0.493158153633
8	143300000	143950000	-0.570436478322
8	143950000	144500000	-0.33461067665
9	1000000	2850000	-0.21444694505
9	2850000	4400000	-0.574194366292
9	4400000	4750000	-0.366041517975
9	4750000	6350000	-0.138807245569
9	6350000	6750000	0.008234539231
9	6750000	7550000	-0.473447983924
9	7550000	8900000	-0.104091131913
9	8900000	9350000	-0.028542176782
9	9350000	10000000	0.233954044011
9	10000000	10300000	-0.598620756221
9	10300000	10850000	-0.2774399335
9	10850000	11350000	0.131008240993
9	11350000	12700000	0.090857624423
9	12700000	13100000	-0.659256377162
9	13100000	14450000	-0.087252513615
9	14450000	14800000	-0.47391842114
9	14800000	15150000	-0.12154202374
9	15150000	16200000	-0.221305091716
9	16200000	17000000	0.082529744535
9	17000000	17500000	-0.370789146466
9	17500000	18250000	-0.523441353588
9	18250000	19050000	-0.367022682783
9	19050000	19450000	-0.45300519232
9	19450000	19900000	-0.610203711116
9	19900000	20350000	-0.064959157584
9	20350000	21150000	0.064110307706
9	21150000	21800000	-0.604030888937
9	21800000	22450000	-0.308152678805
9	22450000	23500000	-0.597884042202
9	23500000	24850000	0.007205915408
9	24850000	26350000	-0.042379757917
9	26350000	26700000	-0.031795036716
9	26700000	27000000	-0.685922185464
9	27000000	27300000	-0.797202047286
9	27300000	27550000	-0.768945395616
9	27550000	28100000	-0.700877311171
9	28100000	28750000	-0.463429563372
9	28750000	29200000	-0.368066524105
9	29200000	29800000	-0.352188886077
9	29800000	31800000	-0.515323222617
9	31800000	32350000	-0.459814262969
9	32350000	33000000	-0.861350280374
9	33000000	33300000	-0.780084459665
9	33300000	34350000	-0.610340742567
9	34350000	34650000	-0.218409889572
9	34650000	35100000	-0.675486913289
9	35100000	35500000	-0.331238315368
9	35500000	36350000	-0.402923430922
9	36350000	37400000	-0.488107689766
9	37400000	37900000	-0.551694136108
9	37900000	38400000	-0.406524613774
9	38400000	38900000	-0.656464216173
9	38900000	63950000	-0.816472403368
9	63950000	69050000	-1.2445310526
9	69050000	69950000	-0.459402955678
9	69950000	70250000	-0.353427438328
9	70250000	70600000	-0.315152223295
9	70600000	71300000	-0.575141308937
9	71300000	72300000	-0.24965460673
9	72300000	72850000	-0.400528477837
9	72850000	73200000	-0.389222160486
9	73200000	73700000	-0.591705322147
9	73700000	74750000	-0.155237186082
9	74750000	75150000	-0.486081774345
9	75150000	75900000	-0.626332193415
9	75900000	76350000	-0.263915235773
9	76350000	76700000	-0.486562756795
9	76700000	77150000	-0.349355678263
9	77150000	77750000	-0.355968538788
9	77750000	80200000	-0.071981310393
9	80200000	80600000	-0.117291093193
9	80600000	82600000	-0.208159044913
9	82600000	82950000	-0.13139219018
9	82950000	83650000	-0.455819247759
9	83650000	84350000	-0.428755824036
9	84350000	85800000	-0.766362896734
9	85800000	86350000	-0.523292685515
9	86350000	87350000	-0.57702107275
9	87350000	87650000	-0.442602877403
9	87650000	88550000	-0.362425630035
9	88550000	89300000	-0.348564682517
9	89300000	89600000	-0.674727004849
9	89600000	90100000	-0.499902827025
9	90100000	90900000	-0.538323849597
9	90900000	91750000	-0.765886816606
9	91750000	92100000	-0.354367853065
9	92100000	93600000	-0.501622973678
9	93600000	94250000	-0.464345816526
9	94250000	95150000	-0.411109180145
9	95150000	96350000	-0.455269756214
9	96350000	96850000	-0.374751573472
9	96850000	97400000	-0.452476779134
9	97400000	97650000	-0.242632632371
9	97650000	98300000	-0.525899239098
9	98300000	98800000	-0.418508796057
9	98800000	99200000	-0.463834096371
9	99200000	100000000	-0.557297582045
9	100000000	100600000	-0.16447647302
9	100600000	101400000	-0.508023889103
9	101400000	103350000	-0.553517266065
9	103350000	104100000	-0.093935362273
9	104100000	104400000	-0.28014170894
9	104400000	104750000	-0.222936294063
9	104750000	105450000	-0.909126685904
9	105450000	107400000	-0.52805451351
9	107400000	108800000	-0.472659508083
9	108800000	109550000	-0.414676138529
9	109550000	109900000	-0.131924307664
9	109900000	110200000	-9.88270536e-4
9	110200000	110650000	-0.266876630071
9	110650000	111350000	-0.127376440671
9	111350000	111700000	-0.232610296248
9	111700000	112100000	-0.37296362904
9	112100000	112400000	-0.122641181595
9	112400000	112850000	-0.250480006938
9	112850000	113700000	-0.256323734793
9	113700000	114050000	-0.243317470879
9	114050000	114350000	-0.003374115437
9	114350000	114650000	-0.296465717311
9	114650000	115050000	-0.02041055365
9	115050000	115550000	-0.044760040538
9	115550000	116700000	-0.476251806385
9	116700000	118150000	-0.54398271027
9	118150000	118550000	0.209489403164
9	118550000	119350000	0.065764600356
9	119350000	120350000	-0.208593319591
9	120350000	121200000	-0.444613102402
9	121200000	121500000	-0.035680068942
9	121500000	122050000	-0.173336875469
9	122050000	122400000	-0.36856465362
9	122400000	122850000	-0.093188324461
9	122850000	123400000	-0.463256173716
9	123400000	124050000	-0.33019607015
9	124050000	124400000	-0.042053888514
9	124400000	124900000	-0.278852493841
9	124900000	125400000	-0.150798832982
9	125400000	126500000	-0.368952607846
9	126500000	126850000	-0.32105398318
9	126850000	127450000	-0.161335878995
9	127450000	128150000	-0.114900165929
9	128150000	128700000	-0.339223680139
9	128700000	129100000	-0.11564666657
9	129100000	129850000	-0.404235838156
9	129850000	130450000	-0.169267548478
9	130450000	130700000	-0.047341649167
9	130700000	131050000	-0.124138167128
9	131050000	131350000	-0.025277551905
9	131350000	131750000	0.034521363405
9	131750000	132300000	-0.28906521125
9	132300000	133000000	-0.313395923988
9	133000000	133500000	-0.367628171237
9	133500000	133750000	0.106165973077
9	133750000	134150000	0.184879424321
9	134150000	134450000	-0.202138165376
9	134450000	135500000	-0.063252318958
9	135500000	137250000	-0.129646250669
9	137250000	137600000	-0.031835371895
10	1750000	2600000	0.976472026542
10	2600000	3100000	1.061468070211
10	3100000	3750000	-0.510684616588
10	3750000	4250000	0.425717925574
10	4250000	4800000	-0.121651876122
10	4800000	5400000	-1.110044800183
10	5400000	6400000	-0.568092954933
10	6400000	6700000	-0.665055026575
10	6700000	7450000	-0.338135353236
10	7450000	7850000	-0.679845971419
10	7850000	8400000	-0.595680073997
10	8400000	9300000	0.085664832815
10	9300000	10700000	-1.199193003901
10	10700000	11500000	0.681964620625
10	11500000	12200000	-0.694496583683
10	12200000	12700000	-0.861362511261
10	12700000	13100000	-0.166420089481
10	13100000	13600000	-1.116594451642
10	13600000	14200000	-0.274872804951
10	14200000	14500000	0.020319536053
10	14500000	14850000	-0.67167822025
10	14850000	15150000	-0.514326137933
